"loan_id","issue_month","term","grade","loan_amount","interest_rate"
5718,"Jan-2018",36,"A",30000,6.08
5719,"Feb-2018",36,"C",1200,13.58
5720,"Feb-2018",36,"A",30000,5.32
5723,"Feb-2018",36,"A",8000,7.35
5724,"Mar-2018",36,"C",20000,13.58
5725,"Jan-2018",36,"A",9600,7.35
5726,"Mar-2018",36,"A",10000,7.34
5729,"Jan-2018",36,"C",8000,16.02
5730,"Feb-2018",36,"C",4000,12.61
5731,"Feb-2018",36,"B",23100,9.44
5732,"Feb-2018",36,"D",24000,19.03
5734,"Jan-2018",36,"B",15000,9.44
5735,"Feb-2018",36,"B",8000,9.93
5737,"Mar-2018",36,"D",30000,18.45
5738,"Feb-2018",36,"B",5000,9.93
5740,"Feb-2018",36,"B",6500,9.44
5741,"Jan-2018",36,"C",10000,16.02
5742,"Feb-2018",36,"C",28000,14.07
5744,"Feb-2018",36,"C",6000,12.62
5746,"Jan-2018",36,"B",10000,10.91
5748,"Feb-2018",36,"B",7000,11.98
5749,"Feb-2018",36,"A",40000,7.35
5750,"Feb-2018",36,"C",5000,15.04
5752,"Feb-2018",36,"A",10000,7.97
5753,"Feb-2018",36,"D",16000,20.39
5754,"Feb-2018",36,"B",2000,10.42
5755,"Feb-2018",36,"A",13000,7.97
5756,"Feb-2018",36,"B",25000,9.93
5757,"Feb-2018",36,"D",10000,19.03
5758,"Feb-2018",36,"B",5000,10.42
5759,"Jan-2018",36,"A",16000,7.35
5761,"Jan-2018",36,"C",8500,13.59
5762,"Mar-2018",36,"A",40000,5.31
5765,"Jan-2018",36,"A",29825,6.08
5766,"Jan-2018",36,"D",2500,18.06
5767,"Mar-2018",36,"A",12000,7.96
5768,"Jan-2018",36,"D",8000,20
5769,"Mar-2018",36,"C",20000,12.61
5770,"Feb-2018",36,"A",6000,6.08
5771,"Mar-2018",36,"C",6000,13.58
5772,"Feb-2018",36,"C",20000,15.05
5773,"Mar-2018",36,"A",16000,5.31
5774,"Jan-2018",36,"A",24000,7.35
5775,"Mar-2018",36,"A",6000,7.34
5776,"Feb-2018",36,"A",12000,7.97
5777,"Feb-2018",36,"D",35000,19.03
5779,"Mar-2018",36,"B",2000,11.98
5780,"Feb-2018",36,"A",10000,6.08
5781,"Mar-2018",36,"A",10000,7.96
5782,"Jan-2018",36,"C",10000,13.59
5784,"Feb-2018",36,"C",10000,13.58
5785,"Feb-2018",36,"C",8000,14.08
5786,"Jan-2018",36,"A",20000,6.08
5787,"Jan-2018",36,"A",20000,7.35
5788,"Mar-2018",36,"C",6000,12.61
5789,"Feb-2018",36,"B",9000,10.42
5792,"Jan-2018",36,"A",4000,5.32
5793,"Feb-2018",36,"B",24000,11.99
5794,"Jan-2018",36,"B",28000,11.99
5795,"Mar-2018",36,"B",4000,10.9
5797,"Feb-2018",36,"E",5000,26.3
5798,"Jan-2018",36,"A",20000,6.72
5800,"Jan-2018",36,"C",7000,15.05
5802,"Feb-2018",36,"B",35000,9.93
5803,"Feb-2018",36,"C",21000,16.02
5804,"Feb-2018",36,"B",12000,10.42
5805,"Jan-2018",36,"C",5000,15.05
5806,"Feb-2018",36,"A",4850,7.97
5807,"Mar-2018",36,"B",24000,9.43
5809,"Jan-2018",36,"C",35000,15.05
5811,"Mar-2018",36,"A",12000,7.34
5813,"Feb-2018",36,"B",20000,11.99
5815,"Feb-2018",36,"A",12000,7.35
5819,"Jan-2018",36,"C",15000,12.62
5821,"Jan-2018",36,"A",22000,5.32
5823,"Mar-2018",36,"A",16000,5.31
5824,"Jan-2018",36,"B",10000,10.91
5825,"Jan-2018",36,"C",7200,15.05
5827,"Mar-2018",36,"D",12000,17.47
5828,"Feb-2018",36,"A",3600,7.97
5829,"Jan-2018",36,"A",4800,7.35
5830,"Jan-2018",36,"B",5600,9.44
5832,"Feb-2018",36,"D",14000,18.06
5835,"Jan-2018",36,"A",10000,7.35
5836,"Mar-2018",36,"C",25000,12.61
5837,"Feb-2018",36,"A",10000,5.32
5838,"Jan-2018",36,"C",4200,12.62
5840,"Mar-2018",36,"D",20000,19.42
5842,"Mar-2018",36,"A",15000,5.31
5843,"Mar-2018",36,"B",10200,10.41
5844,"Mar-2018",36,"D",8000,17.47
5846,"Jan-2018",36,"A",6000,5.32
5847,"Feb-2018",36,"A",28000,7.35
5849,"Jan-2018",36,"C",9600,12.62
5850,"Mar-2018",36,"B",11200,10.41
5851,"Jan-2018",36,"B",12000,10.42
5855,"Feb-2018",36,"C",8000,14.08
5856,"Feb-2018",36,"A",4200,6.72
5859,"Mar-2018",36,"A",4500,7.96
5860,"Mar-2018",36,"B",23025,10.9
5861,"Mar-2018",36,"A",13000,7.34
5862,"Jan-2018",36,"C",3500,16.02
5863,"Feb-2018",36,"B",2500,10.91
5866,"Mar-2018",36,"A",24000,6.07
5869,"Feb-2018",36,"A",22000,6.08
5870,"Mar-2018",36,"C",2000,12.61
5872,"Feb-2018",36,"A",15000,6.72
5873,"Feb-2018",36,"C",35000,14.08
5874,"Jan-2018",36,"A",5000,6.08
5875,"Mar-2018",36,"A",12000,7.96
5876,"Feb-2018",36,"C",3500,16.02
5877,"Jan-2018",36,"D",1600,19.03
5878,"Mar-2018",36,"A",32000,7.34
5879,"Jan-2018",36,"A",5000,7.97
5884,"Mar-2018",36,"B",23000,11.98
5885,"Jan-2018",36,"B",7000,9.93
5886,"Jan-2018",36,"C",6500,12.62
5890,"Mar-2018",36,"B",18000,11.98
5891,"Feb-2018",36,"B",3000,10.41
5894,"Mar-2018",36,"A",15000,5.31
5895,"Mar-2018",36,"A",15000,6.07
5897,"Mar-2018",36,"A",7000,7.34
5898,"Mar-2018",36,"C",3000,15.04
5900,"Jan-2018",36,"B",4000,11.99
5902,"Mar-2018",36,"A",22000,6.71
5903,"Feb-2018",36,"C",20000,13.59
5905,"Mar-2018",36,"A",15000,5.31
5906,"Jan-2018",36,"A",6000,6.72
5909,"Feb-2018",36,"C",32000,16.02
5910,"Jan-2018",36,"D",30000,17.09
5914,"Mar-2018",36,"A",10000,6.71
5916,"Jan-2018",36,"B",6000,10.91
5917,"Mar-2018",36,"A",12000,7.34
5918,"Feb-2018",36,"C",30000,14.08
5919,"Jan-2018",36,"A",17500,6.72
5921,"Feb-2018",36,"A",5000,7.35
5922,"Jan-2018",36,"A",7000,7.97
5923,"Feb-2018",36,"B",2000,9.43
5924,"Mar-2018",36,"B",20000,10.9
5925,"Jan-2018",36,"A",7000,6.72
5927,"Mar-2018",36,"A",5000,7.34
5929,"Mar-2018",36,"D",10000,19.42
5930,"Feb-2018",36,"A",5000,7.97
5931,"Mar-2018",36,"B",5000,10.9
5932,"Jan-2018",36,"B",4500,9.44
5933,"Feb-2018",36,"B",15000,10.91
5934,"Mar-2018",36,"B",7500,9.43
5935,"Mar-2018",36,"D",10000,19.42
5937,"Feb-2018",36,"C",20000,12.61
5938,"Mar-2018",36,"C",5000,13.58
5940,"Mar-2018",36,"C",3600,12.61
5942,"Feb-2018",36,"D",10000,21.45
5943,"Jan-2018",36,"C",6000,16.02
5944,"Feb-2018",36,"C",15000,15.04
5945,"Feb-2018",36,"B",5000,10.9
5946,"Feb-2018",36,"C",9000,13.59
5947,"Jan-2018",36,"C",3500,12.62
5948,"Feb-2018",36,"A",3000,7.97
5949,"Mar-2018",36,"C",12000,12.62
5953,"Jan-2018",36,"B",4000,9.44
5954,"Feb-2018",36,"D",5000,20.39
5956,"Mar-2018",36,"B",30000,10.9
5957,"Mar-2018",36,"C",10000,16.01
5960,"Mar-2018",36,"B",10000,9.43
5961,"Jan-2018",36,"A",10000,6.72
5962,"Feb-2018",36,"D",19600,17.09
5967,"Feb-2018",36,"B",5300,9.93
5968,"Jan-2018",36,"C",7000,15.05
5969,"Feb-2018",36,"A",3600,6.72
5970,"Jan-2018",36,"B",4000,9.44
5973,"Jan-2018",36,"C",20000,13.59
5974,"Jan-2018",36,"A",14000,6.72
5976,"Feb-2018",36,"B",40000,9.93
5977,"Mar-2018",36,"A",35000,7.96
5978,"Feb-2018",36,"C",15000,13.59
5980,"Feb-2018",36,"B",36000,9.93
5982,"Jan-2018",36,"B",6000,10.91
5983,"Mar-2018",36,"B",9000,9.92
5984,"Mar-2018",36,"C",6000,15.04
5985,"Mar-2018",36,"C",5000,13.58
5986,"Feb-2018",36,"C",7500,15.04
5987,"Jan-2018",36,"A",34725,7.35
5988,"Feb-2018",36,"B",12000,9.93
5989,"Jan-2018",36,"E",3000,25.82
5990,"Mar-2018",36,"A",15000,6.07
5991,"Jan-2018",36,"C",30000,14.08
5992,"Jan-2018",36,"A",9000,7.97
5994,"Jan-2018",36,"B",10000,11.99
5995,"Jan-2018",36,"A",30000,6.72
5996,"Mar-2018",36,"B",6500,10.41
5997,"Mar-2018",36,"A",6000,6.71
5998,"Mar-2018",36,"A",20000,5.31
5999,"Mar-2018",36,"B",25000,10.9
6000,"Mar-2018",36,"A",8000,6.71
6001,"Jan-2018",36,"C",6025,13.59
6002,"Feb-2018",36,"B",20000,10.91
6003,"Feb-2018",36,"C",35000,13.59
6004,"Mar-2018",36,"C",6500,14.07
6005,"Jan-2018",36,"B",5000,10.42
6006,"Mar-2018",36,"D",12000,19.42
6008,"Mar-2018",36,"B",25000,9.43
6009,"Mar-2018",36,"C",20000,14.07
6010,"Feb-2018",36,"A",12000,5.32
6011,"Jan-2018",36,"A",2700,6.72
6015,"Feb-2018",36,"C",18000,14.08
6017,"Jan-2018",36,"A",9500,6.72
6019,"Jan-2018",36,"B",12000,10.42
6021,"Feb-2018",36,"A",35925,5.32
6022,"Mar-2018",36,"C",12000,13.58
6023,"Feb-2018",36,"A",40000,6.08
6025,"Mar-2018",36,"C",28000,12.61
6026,"Mar-2018",36,"D",30000,20.39
6028,"Feb-2018",36,"D",12000,19.03
6029,"Feb-2018",36,"A",20000,7.35
6031,"Feb-2018",36,"A",25000,6.71
6032,"Jan-2018",36,"B",40000,10.42
6033,"Mar-2018",36,"A",11000,6.07
6035,"Mar-2018",36,"A",5000,7.34
6036,"Feb-2018",36,"D",5000,17.09
6037,"Mar-2018",36,"C",1500,16.01
6038,"Jan-2018",36,"A",9000,6.08
6039,"Mar-2018",36,"A",5000,7.34
6040,"Mar-2018",36,"B",1800,9.43
6041,"Feb-2018",36,"B",27900,9.93
6043,"Jan-2018",36,"B",5000,10.42
6045,"Jan-2018",36,"A",12000,6.08
6046,"Jan-2018",36,"B",5000,10.42
6047,"Mar-2018",36,"D",12200,21.85
6050,"Mar-2018",36,"A",25000,5.31
6051,"Mar-2018",36,"B",6000,10.41
6052,"Jan-2018",36,"B",12000,9.44
6054,"Jan-2018",36,"B",6000,10.91
6056,"Jan-2018",36,"B",4200,11.99
6057,"Mar-2018",36,"A",15000,6.07
6060,"Mar-2018",36,"D",4500,18.45
6061,"Jan-2018",36,"B",10000,10.91
6062,"Jan-2018",36,"C",5000,16.02
6065,"Feb-2018",36,"D",5500,17.09
6067,"Feb-2018",36,"B",15000,10.91
6068,"Jan-2018",36,"A",3600,6.72
6069,"Feb-2018",36,"A",10000,5.32
6070,"Feb-2018",36,"A",6000,6.72
6072,"Feb-2018",36,"B",10000,11.99
6074,"Feb-2018",36,"B",13000,10.42
6075,"Feb-2018",36,"B",6000,10.91
6076,"Jan-2018",36,"B",8500,9.93
6078,"Jan-2018",36,"A",5000,6.08
6079,"Jan-2018",36,"C",12800,14.08
6081,"Feb-2018",36,"A",35000,6.08
6082,"Jan-2018",36,"D",22400,17.09
6085,"Jan-2018",36,"C",4000,14.08
6086,"Jan-2018",36,"D",16000,18.06
6087,"Mar-2018",36,"C",8500,15.04
6089,"Feb-2018",36,"B",6500,10.91
6090,"Feb-2018",36,"B",8000,10.91
6094,"Mar-2018",36,"B",25000,10.9
6095,"Mar-2018",36,"B",2500,10.9
6096,"Jan-2018",36,"A",26000,6.72
6098,"Feb-2018",36,"C",23000,16.02
6099,"Mar-2018",36,"C",19200,13.58
6101,"Mar-2018",36,"B",3400,9.92
6102,"Feb-2018",36,"A",34100,6.72
6103,"Jan-2018",36,"C",35000,12.62
6105,"Jan-2018",36,"A",3625,5.32
6106,"Mar-2018",36,"B",15000,10.9
6107,"Jan-2018",36,"D",28525,21.45
6108,"Feb-2018",36,"C",3500,16.02
6109,"Mar-2018",36,"A",40000,6.07
6110,"Jan-2018",36,"A",20000,7.35
6111,"Feb-2018",36,"B",14000,10.91
6112,"Jan-2018",36,"A",20000,6.72
6113,"Feb-2018",36,"A",10000,7.97
6115,"Mar-2018",36,"D",16000,17.47
6116,"Jan-2018",36,"C",16350,16.02
6117,"Feb-2018",36,"B",15000,9.93
6118,"Mar-2018",36,"C",10000,16.01
6120,"Mar-2018",36,"C",15000,12.61
6121,"Feb-2018",36,"A",12000,7.35
6123,"Mar-2018",36,"A",22500,5.31
6125,"Jan-2018",36,"A",23000,7.35
6126,"Feb-2018",36,"D",30000,19.03
6128,"Jan-2018",36,"C",7200,16.02
6130,"Jan-2018",36,"A",12000,6.08
6133,"Feb-2018",36,"A",9500,5.32
6134,"Feb-2018",36,"B",5000,10.91
6138,"Jan-2018",36,"B",16000,11.99
6139,"Jan-2018",36,"D",5600,19.03
6140,"Jan-2018",36,"B",14775,10.91
6141,"Jan-2018",36,"C",15000,13.59
6142,"Jan-2018",36,"D",10000,19.03
6143,"Mar-2018",36,"C",25000,16.01
6144,"Jan-2018",36,"B",20000,11.99
6145,"Jan-2018",36,"A",15000,7.35
6146,"Feb-2018",36,"B",10000,10.42
6147,"Feb-2018",36,"C",10000,16.02
6148,"Mar-2018",36,"B",8000,9.43
6152,"Mar-2018",36,"C",1500,12.61
6153,"Feb-2018",36,"A",15000,5.31
6159,"Mar-2018",36,"C",20000,16.01
6160,"Mar-2018",36,"A",32000,6.07
6162,"Mar-2018",36,"A",7200,7.34
6163,"Feb-2018",36,"A",15000,6.08
6164,"Feb-2018",36,"C",20000,16.01
6165,"Mar-2018",36,"B",12000,10.9
6166,"Feb-2018",36,"C",8000,16.01
6167,"Jan-2018",36,"B",15000,9.44
6169,"Feb-2018",36,"C",12050,13.59
6171,"Jan-2018",36,"D",30000,19.03
6172,"Mar-2018",36,"C",10000,14.07
6174,"Mar-2018",36,"B",10000,10.9
6175,"Jan-2018",36,"C",7200,15.05
6176,"Jan-2018",36,"C",2000,13.59
6177,"Jan-2018",36,"B",40000,9.44
6179,"Feb-2018",36,"A",28000,5.32
6180,"Mar-2018",36,"A",6000,5.31
6183,"Mar-2018",36,"C",7200,12.61
6184,"Feb-2018",36,"A",35000,6.08
6186,"Mar-2018",36,"A",17000,6.71
6187,"Jan-2018",36,"D",2000,19.03
6191,"Mar-2018",36,"A",6000,7.34
6192,"Mar-2018",36,"A",40000,7.34
6193,"Feb-2018",36,"B",4000,10.91
6194,"Feb-2018",36,"A",9200,6.71
6195,"Feb-2018",36,"C",8675,15.05
6196,"Mar-2018",36,"A",20000,6.71
6197,"Mar-2018",36,"A",4000,6.07
6200,"Feb-2018",36,"A",4000,7.35
6201,"Feb-2018",36,"A",5000,7.97
6202,"Feb-2018",36,"B",25000,9.44
6203,"Feb-2018",36,"C",10200,13.59
6204,"Mar-2018",36,"D",21600,18.45
6205,"Jan-2018",36,"C",12000,12.62
6207,"Feb-2018",36,"B",27225,10.91
6208,"Jan-2018",36,"D",35000,17.09
6209,"Feb-2018",36,"A",6500,6.72
6211,"Jan-2018",36,"C",30000,15.05
6212,"Jan-2018",36,"D",6000,19.03
6213,"Feb-2018",36,"A",3000,6.08
6216,"Mar-2018",36,"A",7000,6.07
6217,"Mar-2018",36,"D",6000,18.45
6218,"Feb-2018",36,"C",25600,12.62
6219,"Jan-2018",36,"A",33500,7.35
6220,"Mar-2018",36,"A",12000,6.07
6221,"Jan-2018",36,"C",20400,14.08
6222,"Mar-2018",36,"C",35000,13.58
6223,"Jan-2018",36,"C",29000,12.62
6224,"Feb-2018",36,"B",6400,10.42
6225,"Jan-2018",36,"B",10000,10.91
6227,"Jan-2018",36,"B",12000,11.99
6228,"Mar-2018",36,"B",16000,9.43
6231,"Jan-2018",36,"C",10000,16.02
6233,"Mar-2018",36,"A",17000,5.31
6235,"Jan-2018",36,"B",12000,9.93
6237,"Mar-2018",36,"C",12000,12.61
6238,"Jan-2018",36,"C",18000,15.05
6241,"Feb-2018",36,"A",11000,6.71
6242,"Mar-2018",36,"A",6000,6.72
6243,"Mar-2018",36,"C",7000,12.61
6244,"Mar-2018",36,"B",9600,9.43
6245,"Feb-2018",36,"C",30000,15.05
6247,"Feb-2018",36,"C",8000,16.02
6249,"Feb-2018",36,"B",15675,10.91
6251,"Feb-2018",36,"D",8400,18.45
6252,"Jan-2018",36,"B",2400,9.44
6253,"Jan-2018",36,"A",10000,6.08
6256,"Jan-2018",36,"D",30000,19.03
6257,"Feb-2018",36,"C",6400,14.08
6258,"Feb-2018",36,"D",22000,18.06
6260,"Jan-2018",36,"A",35000,6.08
6261,"Jan-2018",36,"A",10000,5.32
6262,"Jan-2018",36,"A",5000,7.97
6263,"Jan-2018",36,"A",21000,7.35
6264,"Mar-2018",36,"A",3000,7.34
6266,"Feb-2018",36,"A",40000,7.97
6267,"Jan-2018",36,"C",5000,14.08
6268,"Jan-2018",36,"B",20000,10.42
6269,"Jan-2018",36,"A",6500,7.35
6270,"Feb-2018",36,"C",3600,14.08
6272,"Mar-2018",36,"A",12000,6.71
6275,"Mar-2018",36,"B",40000,9.43
6277,"Feb-2018",36,"C",12000,12.62
6278,"Mar-2018",36,"A",23650,5.32
6279,"Mar-2018",36,"D",28000,21.85
6280,"Mar-2018",36,"B",16000,9.43
6281,"Jan-2018",36,"B",18000,9.44
6282,"Jan-2018",36,"A",34750,6.72
6283,"Jan-2018",36,"B",13000,9.44
6284,"Jan-2018",36,"C",5000,16.02
6285,"Mar-2018",36,"A",21000,6.71
6287,"Mar-2018",36,"C",5000,12.61
6290,"Feb-2018",36,"C",4000,16.02
6292,"Feb-2018",36,"B",5000,10.91
6293,"Jan-2018",36,"A",6000,6.08
6294,"Mar-2018",36,"C",12000,12.61
6295,"Feb-2018",36,"B",16000,9.44
6296,"Feb-2018",36,"A",16000,7.97
6297,"Jan-2018",36,"B",24000,10.91
6298,"Feb-2018",36,"D",16000,21.45
6299,"Mar-2018",36,"B",40000,11.98
6301,"Mar-2018",36,"A",7500,6.07
6302,"Jan-2018",36,"A",8400,7.97
6304,"Jan-2018",36,"B",17000,10.42
6305,"Mar-2018",36,"D",28250,18.45
6306,"Jan-2018",36,"A",8400,7.97
6307,"Mar-2018",36,"C",15000,12.61
6308,"Jan-2018",36,"B",20000,10.91
6309,"Mar-2018",36,"B",20000,9.92
6312,"Mar-2018",36,"B",10000,9.43
6313,"Mar-2018",36,"B",5000,10.9
6314,"Jan-2018",36,"C",15000,14.08
6315,"Mar-2018",36,"B",10500,10.41
6316,"Feb-2018",36,"C",4000,15.05
6317,"Jan-2018",36,"B",2000,9.93
6320,"Mar-2018",36,"C",10000,15.04
6321,"Jan-2018",36,"C",12000,14.08
6323,"Feb-2018",36,"C",10000,14.08
6324,"Mar-2018",36,"C",16525,12.61
6326,"Mar-2018",36,"C",11000,16.01
6328,"Mar-2018",36,"B",1500,11.98
6330,"Feb-2018",36,"D",13100,18.06
6331,"Feb-2018",36,"B",20000,11.99
6332,"Mar-2018",36,"B",5000,10.9
6334,"Jan-2018",36,"E",6000,22.91
6335,"Jan-2018",36,"D",18000,17.09
6336,"Jan-2018",36,"C",7000,14.08
6337,"Feb-2018",36,"B",35000,10.41
6338,"Mar-2018",36,"A",19000,6.07
6340,"Jan-2018",36,"D",15000,18.06
6341,"Feb-2018",36,"B",6500,10.42
6343,"Feb-2018",36,"A",40000,5.32
6344,"Jan-2018",36,"A",4000,6.72
6345,"Jan-2018",36,"B",4500,10.42
6347,"Mar-2018",36,"B",10000,9.43
6348,"Mar-2018",36,"A",5000,7.34
6350,"Jan-2018",36,"C",5000,14.08
6351,"Mar-2018",36,"D",8200,20.39
6353,"Mar-2018",36,"A",20000,7.96
6356,"Feb-2018",36,"A",5000,6.72
6357,"Feb-2018",36,"B",24000,10.42
6359,"Jan-2018",36,"D",10000,18.06
6360,"Mar-2018",36,"A",2400,7.34
6363,"Mar-2018",36,"B",10000,9.92
6364,"Jan-2018",36,"A",12600,5.32
6370,"Feb-2018",36,"D",6800,18.06
6371,"Jan-2018",36,"A",40000,5.32
6372,"Feb-2018",36,"A",5000,7.97
6374,"Mar-2018",36,"A",7500,6.71
6375,"Mar-2018",36,"C",5000,16.01
6376,"Feb-2018",36,"C",3000,13.59
6377,"Feb-2018",36,"A",3200,6.08
6378,"Mar-2018",36,"B",25000,10.9
6379,"Jan-2018",36,"C",1500,13.59
6380,"Mar-2018",36,"B",10000,11.98
6383,"Jan-2018",36,"A",10000,5.32
6385,"Feb-2018",36,"C",16000,16.02
6386,"Feb-2018",36,"D",18000,19.03
6387,"Jan-2018",36,"C",12000,13.59
6388,"Mar-2018",36,"A",3500,5.31
6389,"Mar-2018",36,"B",3000,11.98
6390,"Mar-2018",36,"D",5000,18.45
6391,"Jan-2018",36,"C",10000,16.02
6394,"Jan-2018",36,"B",12000,10.91
6395,"Jan-2018",36,"B",6000,10.91
6396,"Jan-2018",36,"A",9500,7.35
6397,"Jan-2018",36,"B",15000,11.99
6399,"Feb-2018",36,"A",9600,7.97
6400,"Jan-2018",36,"C",10000,14.08
6402,"Jan-2018",36,"C",6000,15.05
6403,"Jan-2018",36,"C",18000,13.59
6406,"Jan-2018",36,"A",12000,6.72
6407,"Jan-2018",36,"C",15000,13.59
6410,"Feb-2018",36,"B",16000,10.9
6411,"Mar-2018",36,"B",6000,10.41
6412,"Feb-2018",36,"A",20000,6.08
6413,"Mar-2018",36,"C",7200,14.07
6414,"Feb-2018",36,"A",20000,6.72
6416,"Feb-2018",36,"B",3200,10.42
6418,"Mar-2018",36,"A",15000,6.71
6421,"Mar-2018",36,"D",5000,17.47
6422,"Feb-2018",36,"A",7000,6.08
6423,"Feb-2018",36,"A",7200,5.32
6424,"Feb-2018",36,"D",7000,19.03
6425,"Jan-2018",36,"D",30000,17.09
6429,"Feb-2018",36,"B",40000,10.91
6430,"Mar-2018",36,"A",35000,6.71
6432,"Feb-2018",36,"B",12000,11.99
6437,"Mar-2018",36,"B",5000,10.9
6438,"Jan-2018",36,"A",14000,5.32
6439,"Jan-2018",36,"E",35000,24.85
6441,"Jan-2018",36,"B",10000,9.44
6442,"Mar-2018",36,"A",10000,7.34
6443,"Mar-2018",36,"A",16000,7.96
6445,"Mar-2018",36,"C",20000,13.58
6446,"Mar-2018",36,"A",13000,6.07
6447,"Jan-2018",36,"A",25000,6.08
6449,"Jan-2018",36,"A",10000,6.08
6450,"Jan-2018",36,"A",17000,6.72
6451,"Feb-2018",36,"A",25000,7.35
6455,"Jan-2018",36,"D",3000,18.06
6456,"Mar-2018",36,"C",6500,12.61
6457,"Feb-2018",36,"C",19000,14.08
6458,"Mar-2018",36,"B",20000,10.42
6459,"Feb-2018",36,"B",3000,9.92
6460,"Mar-2018",36,"C",5000,16.02
6461,"Mar-2018",36,"A",20000,6.07
6462,"Jan-2018",36,"D",21700,18.06
6464,"Feb-2018",36,"A",10000,7.34
6466,"Jan-2018",36,"C",5000,13.59
6467,"Feb-2018",36,"B",15000,11.99
6469,"Mar-2018",36,"A",10000,6.07
6470,"Mar-2018",36,"B",2000,9.92
6471,"Feb-2018",36,"B",25000,9.43
6472,"Jan-2018",36,"B",2800,10.91
6473,"Feb-2018",36,"B",17600,9.93
6474,"Jan-2018",36,"B",6000,11.99
6475,"Jan-2018",36,"B",5000,9.93
6477,"Jan-2018",36,"A",6000,6.08
6478,"Mar-2018",36,"C",5000,14.07
6479,"Jan-2018",36,"C",5600,14.08
6480,"Jan-2018",36,"A",10000,7.35
6481,"Jan-2018",36,"A",19200,6.08
6482,"Jan-2018",36,"C",7000,16.02
6483,"Mar-2018",36,"B",21700,9.43
6484,"Mar-2018",36,"B",1200,10.9
6485,"Jan-2018",36,"B",3200,10.91
6487,"Mar-2018",36,"A",6500,7.96
6488,"Mar-2018",36,"B",15000,10.9
6489,"Jan-2018",36,"C",3000,12.62
6490,"Jan-2018",36,"C",11000,12.62
6492,"Feb-2018",36,"D",6600,19.03
6494,"Feb-2018",36,"A",40000,6.72
6495,"Jan-2018",36,"B",11200,9.93
6496,"Feb-2018",36,"A",10000,6.08
6497,"Jan-2018",36,"A",30675,5.32
6499,"Feb-2018",36,"B",18000,11.99
6500,"Mar-2018",36,"C",10000,13.58
6501,"Jan-2018",36,"B",5600,11.99
6502,"Mar-2018",36,"A",3500,6.72
6503,"Jan-2018",36,"B",24000,11.99
6504,"Feb-2018",36,"B",3000,9.43
6505,"Mar-2018",36,"A",14000,5.31
6506,"Jan-2018",36,"C",10000,13.59
6507,"Jan-2018",36,"B",16200,10.42
6508,"Mar-2018",36,"D",5000,18.45
6509,"Jan-2018",36,"A",32000,6.72
6511,"Mar-2018",36,"C",12000,14.07
6512,"Jan-2018",36,"E",10000,22.91
6513,"Feb-2018",36,"C",10000,16.02
6514,"Mar-2018",36,"C",35000,16.01
6515,"Feb-2018",36,"A",18000,6.72
6516,"Feb-2018",36,"B",12000,10.9
6517,"Feb-2018",36,"B",14000,10.42
6520,"Jan-2018",36,"C",24000,12.62
6521,"Feb-2018",36,"C",35000,13.59
6522,"Feb-2018",36,"D",24000,17.09
6524,"Mar-2018",36,"D",7000,18.45
6525,"Mar-2018",36,"B",6000,9.92
6527,"Jan-2018",36,"A",40000,6.72
6529,"Mar-2018",36,"A",20000,5.31
6530,"Mar-2018",36,"D",36250,19.42
6531,"Mar-2018",36,"D",9600,17.47
6532,"Jan-2018",36,"B",5000,11.99
6533,"Jan-2018",36,"C",2200,13.59
6534,"Mar-2018",36,"A",25000,6.71
6535,"Feb-2018",36,"C",28000,16.02
6536,"Mar-2018",36,"A",40000,6.07
6539,"Mar-2018",36,"C",5000,15.04
6541,"Mar-2018",36,"C",24000,16.01
6542,"Feb-2018",36,"A",24000,7.35
6543,"Mar-2018",36,"A",11000,7.96
6546,"Feb-2018",36,"D",16000,20
6547,"Feb-2018",36,"C",4925,13.58
6548,"Jan-2018",36,"A",10000,7.35
6549,"Jan-2018",36,"A",16000,7.97
6553,"Mar-2018",36,"C",5500,12.61
6554,"Feb-2018",36,"A",9000,7.35
6555,"Mar-2018",36,"A",18000,6.71
6556,"Jan-2018",36,"C",10000,14.08
6559,"Mar-2018",36,"A",2000,5.31
6562,"Feb-2018",36,"C",4000,14.08
6564,"Feb-2018",36,"C",9600,14.07
6565,"Jan-2018",36,"A",40000,7.35
6569,"Jan-2018",36,"C",8000,13.59
6570,"Jan-2018",36,"B",40000,11.99
6572,"Feb-2018",36,"B",10000,10.9
6573,"Jan-2018",36,"B",40000,9.44
6574,"Mar-2018",36,"B",4000,10.41
6575,"Feb-2018",36,"A",10000,6.72
6577,"Jan-2018",36,"C",4000,14.08
6579,"Feb-2018",36,"A",28800,5.32
6580,"Feb-2018",36,"A",12000,6.72
6581,"Mar-2018",36,"A",11000,7.34
6582,"Mar-2018",36,"A",6000,7.34
6586,"Feb-2018",36,"A",20000,6.07
6587,"Jan-2018",36,"C",15000,13.59
6589,"Jan-2018",36,"B",7800,11.99
6590,"Mar-2018",36,"C",30000,13.58
6591,"Jan-2018",36,"B",10000,9.93
6592,"Feb-2018",36,"A",7500,6.08
6594,"Feb-2018",36,"B",10000,10.42
6595,"Jan-2018",36,"A",10000,6.72
6596,"Feb-2018",36,"C",18000,12.61
6597,"Feb-2018",36,"C",15000,14.08
6599,"Jan-2018",36,"B",14000,9.44
6600,"Jan-2018",36,"B",1500,11.99
6601,"Mar-2018",36,"A",13000,7.35
6602,"Mar-2018",36,"A",10000,7.34
